267	2.25290	23.24080	45.57282	70.59310	97.61975	117.86680	124.04629	122.96630	123.00649	124.73679	126.77472	128.07089	128.90841	129.78725	130.74244	131.69278	132.57776	133.41971
267.1	2.25009	23.20529	45.50516	70.49438	97.49237	117.71756	123.88572	122.80292	122.84557	124.58103	126.62438	127.92443	128.76486	129.64648	130.60381	131.55475	132.43829	133.27760
267.2	2.24699	23.16967	45.43747	70.39549	97.36443	117.56734	123.72395	122.63837	122.68372	124.42463	126.47362	127.77759	128.62095	129.50551	130.46520	131.41697	132.29920	133.13595
267.3	2.24361	23.13402	45.36984	70.29650	97.23592	117.41608	123.56098	122.47273	122.52100	124.26761	126.32241	127.63033	128.47664	129.36428	130.32657	131.27940	132.16050	132.99482
267.4	2.23995	23.09836	45.30233	70.19745	97.10682	117.26373	123.39684	122.30611	122.35754	124.11004	126.17075	127.48262	128.33189	129.22275	130.18786	131.14200	132.02218	132.85426
267.5	2.23604	23.06275	45.23501	70.09837	96.97709	117.11023	123.23153	122.13858	122.19341	123.95195	126.01863	127.33443	128.18667	129.08086	130.04899	131.00470	131.88423	132.71436
267.6	2.23189	23.02725	45.16795	69.99932	96.84671	116.95552	123.06506	121.97025	122.02872	123.79339	125.86603	127.18572	128.04092	128.93854	129.90990	130.86745	131.74666	132.57517
267.7	2.22750	22.99192	45.10124	69.90035	96.71566	116.79953	122.89744	121.80121	121.86357	123.63441	125.71294	127.03645	127.89461	128.79575	129.77053	130.73020	131.60945	132.43676
267.8	2.22289	22.95679	45.03492	69.80149	96.58390	116.64222	122.72868	121.63155	121.69805	123.47505	125.55936	126.88661	127.74770	128.65243	129.63081	130.59290	131.47260	132.29918
267.9	2.21808	22.92193	44.96907	69.70279	96.45143	116.48353	122.55879	121.46136	121.53225	123.31534	125.40526	126.73614	127.60016	128.50855	129.49069	130.45549	131.33609	132.16247
268	2.21307	22.88738	44.90377	69.60431	96.31824	116.32344	122.38780	121.29074	121.36627	123.15534	125.25064	126.58501	127.45193	128.36404	129.35011	130.31792	131.19984	132.02653
268.1	2.20789	22.85317	44.83904	69.50608	96.18438	116.16200	122.21580	121.11977	121.20017	122.99507	125.09549	126.43321	127.30299	128.21888	129.20903	130.18013	131.06379	131.89127
268.2	2.20254	22.81932	44.77492	69.40815	96.04988	115.99927	122.04286	120.94856	121.03404	122.83457	124.93980	126.28068	127.15329	128.07301	129.06741	130.04208	130.92787	131.75660
268.3	2.19703	22.78586	44.71146	69.31057	95.91483	115.83533	121.86907	120.77720	120.86795	122.67387	124.78357	126.12741	127.00278	127.92639	128.92520	129.90371	130.79201	131.62243
268.4	2.19138	22.75282	44.64868	69.21338	95.77925	115.67023	121.69452	120.60577	120.70197	122.51302	124.62681	125.97338	126.85144	127.77898	128.78234	129.76496	130.65614	131.48866
268.5	2.18560	22.72021	44.58661	69.11662	95.64320	115.50404	121.51929	120.43438	120.53617	122.35204	124.46950	125.81855	126.69924	127.63076	128.63882	129.62579	130.52019	131.35521
268.6	2.17970	22.68804	44.52528	69.02032	95.50673	115.33682	121.34346	120.26311	120.37062	122.19097	124.31166	125.66295	126.54620	127.48172	128.49460	129.48613	130.38406	131.22197
268.7	2.17370	22.65629	44.46461	68.92441	95.36983	115.16864	121.16715	120.09206	120.20538	122.02983	124.15329	125.50660	126.39235	127.33188	128.34967	129.34595	130.24772	131.08886
268.8	2.16761	22.62492	44.40455	68.82885	95.23249	114.99955	120.99041	119.92131	120.04051	121.86864	123.99439	125.34948	126.23770	127.18125	128.20398	129.20517	130.11105	130.95579
268.9	2.16144	22.59388	44.34502	68.73357	95.09473	114.82962	120.81334	119.75090	119.87601	121.70738	123.83495	125.19164	126.08230	127.02985	128.05755	129.06375	129.97399	130.82266
269	2.15520	22.56312	44.28593	68.63852	94.95657	114.65892	120.63592	119.58072	119.71178	121.54602	123.67499	125.03309	125.92615	126.87767	127.91034	128.92164	129.83648	130.68938
269.1	2.14891	22.53262	44.22723	68.54365	94.81802	114.48750	120.45815	119.41070	119.54772	121.38450	123.51450	124.87385	125.76928	126.72471	127.76231	128.77878	129.69842	130.55586
269.2	2.14259	22.50233	44.16884	68.44890	94.67912	114.31543	120.28002	119.24073	119.38372	121.22274	123.35348	124.71397	125.61172	126.57099	127.61345	128.63512	129.55975	130.42200
269.3	2.13623	22.47218	44.11067	68.35422	94.53989	114.14278	120.10153	119.07071	119.21966	121.06071	123.19194	124.55346	125.45350	126.41651	127.46373	128.49060	129.42039	130.28772
269.4	2.12986	22.44215	44.05264	68.25954	94.40033	113.96960	119.92266	118.90056	119.05546	120.89834	123.02987	124.39235	125.29463	126.26127	127.31314	128.34518	129.28026	130.15291
269.5	2.12349	22.41218	43.99468	68.16481	94.26047	113.79596	119.74343	118.73019	118.89102	120.73559	122.86728	124.23067	125.13514	126.10527	127.16162	128.19879	129.13930	130.01750
269.6	2.11713	22.38223	43.93671	68.06998	94.12035	113.62193	119.56382	118.55948	118.72621	120.57238	122.70417	124.06845	124.97506	125.94852	127.00918	128.05139	128.99742	129.88138
269.7	2.11079	22.35225	43.87866	67.97499	93.97998	113.44756	119.38383	118.38836	118.56094	120.40868	122.54054	123.90571	124.81441	125.79104	126.85583	127.90297	128.85458	129.74446
